735:0.20814218 -0.8481171 -0.21059966 0.09745396 -0.016445257 0.69941026 -0.037896976 0.8676836 0.14800514 0.1740862
664:0.38193 -0.10668862 -0.029369645 0.01852794 0.099613644 0.04627185 -0.40584508 0.65385616 0.57896405 0.460164
93:0.5056788 0.20383045 0.6622825 -0.07999611 -0.32311958 0.33870026 -0.3899222 0.63953227 0.78550655 0.6015107
158:-0.3246564 0.48315537 0.6038625 -0.40180472 -0.15779227 0.5430483 -0.035589673 0.19811185 -0.26961324 0.64156806
458:-0.01948734 -0.23755644 0.40689203 -0.37662384 -0.64117926 0.6430149 -0.50944227 0.53064597 0.3868754 0.31703478
997:-0.2545156 -0.44727197 -0.20663065 -0.17870782 0.0125812525 0.113535695 -0.2172117 0.40877658 0.7123698 0.2011615
182:-0.16980298 0.3230448 0.44309318 -0.6265536 0.1439233 0.12872137 -0.32750377 0.5618758 0.24670517 -0.07299862
147:0.039622366 0.0017701853 -0.11838798 -0.45394823 -0.0569339 -0.047660723 -0.14651008 0.49170095 0.27163562 0.002018434
616:-0.45161942 0.8134721 -0.6197024 -0.49700516 -0.180677 0.49882552 -0.0032768545 0.34628406 0.09679509 0.39698908
589:0.195229 -0.015719153 0.013374505 0.040218014 -0.36354098 -0.18368965 0.2126654 0.09036615 -0.4040915 -0.24130182
544:0.14608213 -0.026258007 0.45135432 -0.06159511 -0.28118727 0.36049148 -0.25132293 0.57408965 0.5337639 0.82284784
436:0.14504282 0.024094127 0.31179148 -0.43041644 -0.24941209 0.58537 -0.023002578 0.4732255 0.47958025 0.019046675
862:-0.2315225 -0.38296017 0.119533636 -0.71226704 0.34980294 0.10293049 -0.63012743 0.3017816 0.29311943 0.009682813
836:0.47614938 0.18214983 0.26813874 0.10526344 -0.43186855 0.38117987 -0.526868 0.6089135 0.57496667 0.4285961
697:-0.025373923 -0.47702506 0.097391814 -0.20229475 0.12084897 -0.081877835 -0.33004752 0.59001255 0.3233647 0.14756568
12:0.06802371 0.56995857 -0.17725761 0.30320475 -0.17503221 -0.25590995 0.09326384 1.1237285 0.52231735 0.54796034
223:-0.060980905 -0.17476591 -0.12280532 -0.2371506 0.20158422 -0.1372732 0.21440783 0.44404963 -0.33718383 -0.11995584
541:-0.28515732 -0.25240824 -0.33644387 0.32046807 -0.0687199 -0.19596955 -0.007494318 0.39855027 -0.3379654 -0.06272391
66:0.057291612 0.13515612 0.06048475 0.15710571 -0.46747732 0.09532571 -0.18669342 0.92204666 1.2862166 0.8453882
216:0.28676584 0.5750014 -0.17631969 -0.4667711 0.038523946 0.6959643 0.33387804 0.38312817 0.12451381 0.47940913
89:0.4144758 -0.34580022 0.06723784 -0.09873127 -0.023944285 0.6519559 0.016075905 0.3811802 0.14417395 0.61393297
963:0.009721161 -0.20866042 -0.65822864 -0.62344646 -0.4310327 0.51539576 -0.902121 -0.53026277 -0.20927563 0.6205186
608:0.17802173 0.12384219 -0.56054157 0.014503035 0.13826352 -0.45014656 0.09035196 0.38654247 -0.19292067 -0.26080525
124:-0.080820054 -0.43642035 -0.49924827 -0.16514231 0.16969147 -0.21983059 -0.43774778 0.44034132 0.36420092 0.41124448
84:-0.44591466 -0.17707297 -0.2665972 -0.2462421 0.014746932 -0.14003612 -0.34068444 0.2489066 0.11888644 -0.15525596
833:0.024671108 -0.09842963 -0.29631346 0.048515562 -0.20562027 0.57546866 -0.08305999 0.7238301 0.56446934 0.47229478
638:0.21183366 -0.54048854 -0.120059684 0.034620453 -0.034051586 -0.07081399 -0.74632055 0.0447658 0.43072805 0.3153748
8:0.15640278 0.3866784 0.23230146 -0.3831593 -0.5947401 0.62854487 -0.50843346 -0.14911936 0.43547052 1.0445389
73:-0.24727176 0.25712076 -0.30973363 -0.3275389 -0.3918139 -0.102787994 -0.22183424 0.0011351387 0.2867931 -0.19884895
941:-0.19233486 0.29779252 -0.45002574 -0.18530019 -0.0023550852 -0.101835914 -0.57628584 -0.073044635 0.016859634 0.25666898
307:-0.15053645 -0.082212925 -0.20045052 -0.6892683 0.44837844 -0.06318791 -0.55318165 0.35037607 0.23690729 -0.7567631
678:-0.06810555 -0.2726262 -0.4031459 -0.22950251 -0.00033625716 -0.022191858 -0.3770935 0.328923 -0.21829434 -0.105485566
501:0.10072432 -0.55835587 -0.47321966 -0.42808512 0.75508034 0.12228323 -0.2272386 0.7835558 -0.2830107 -0.4722406
519:-0.005889838 0.25830328 -0.18436632 -0.24732912 -0.38318828 0.7560954 -0.19901702 0.18091308 0.63243836 0.5884419
276:-0.15792504 0.61216044 0.09303278 -0.49210182 0.23935392 0.5413411 0.373572 0.3701704 -0.25869235 0.86211884
164:0.17156164 -0.05613187 -0.399599 -0.26204273 0.2611441 0.048082214 -0.4329019 0.38663843 -0.15862319 0.15508078
170:0.16735308 0.16209278 0.10676333 -0.3847126 -0.030550472 0.67381454 0.17480849 0.60307854 0.12672995 0.7074006
425:0.26799148 -0.2909262 -0.5651983 -0.50574535 -0.18275914 0.119406804 -0.71629566 0.16146125 -0.26044455 -0.1477935
813:-0.30161035 -0.25796476 -0.01834055 -0.67155373 -0.15817621 0.35077104 -0.27064505 0.49652505 0.2816435 0.42593592
78:0.6034158 -0.49291742 -0.11504538 -0.10090465 0.27647406 -0.14828241 -0.72060597 0.7514458 0.852813 0.09014427
881:0.1735826 0.10311718 -0.1992411 -0.20777367 -0.278655 0.16533932 -0.49903718 0.7459655 0.7064187 0.67478323
526:0.14295344 0.104773074 -0.001228221 -0.100709006 0.16468969 0.015741233 -0.51162547 0.41041034 0.15124746 -0.2507455
649:-0.35739642 -0.26665327 -0.6554111 -0.27145028 -0.05596708 0.21023262 -0.20587897 0.5893082 0.014316919 -0.19182037
993:-0.17605622 -0.45117646 -0.056577865 -0.6520644 -0.04503511 0.26094237 -0.37254822 0.9998586 0.57077515 0.22441046
952:-0.23607467 -0.04095256 -0.33969307 0.0058006016 -0.40002555 0.2534886 -0.4914722 -0.45784947 -0.2147474 0.2999193
461:-0.15299423 -0.25898656 -0.07411884 -0.8686399 0.18371698 -0.10794769 -0.36617067 0.16835558 0.01615436 0.3931463
324:-0.092296325 -0.5884245 -0.13095593 -0.32147875 -0.026120456 0.21602184 -0.78393996 0.29651812 0.36542436 0.12540801
332:-0.085816815 -0.038078982 0.114615016 -0.3950734 -0.58564866 0.5268334 0.1937153 1.0651087 0.5381024 0.5553182
175:-0.14309879 -0.24609512 -0.08342636 -0.4581295 0.055171285 0.4611 -0.05825579 0.48620057 -0.11597904 -0.12291113
19:-0.17884274 -0.13906708 -0.11699989 -0.040738147 -0.17621997 0.095540754 0.83949363 0.19948055 -0.21987678 0.6768009
313:-0.17980729 0.5054794 -0.12687048 -0.33348775 -0.2738927 0.3063158 -0.2096581 0.081936084 0.4794608 0.65699613
918:-0.40022826 -0.14212878 -0.30931592 -0.4049596 -0.11897123 0.39250168 -1.1178143 -0.4788966 -0.4401278 0.6558473
724:0.007560612 -0.027150702 -0.0018053077 -0.057127528 -0.13552704 0.19497906 -0.1440912 0.78788847 0.46098238 0.67726433
362:-0.32676756 0.5912031 -0.23331614 -0.55317396 -0.078487344 0.52172565 -0.13210914 0.36310723 0.039708637 0.40242875
265:-0.17443419 0.07125327 0.18885593 -0.75553316 0.24790213 -0.28472027 -0.17850038 0.051894102 -0.323595 -0.084995866
806:0.22388233 -0.11480007 -0.49513298 -0.120753825 0.7407689 0.23853438 -0.9810682 0.54650176 0.31176576 -0.25693104
100:0.29853535 0.2344513 0.15874258 -0.39512554 -0.09656095 -0.34726715 -0.5456705 0.51126915 0.62740535 0.17959455
732:0.027926758 -0.07592949 -0.05709973 0.17830926 -0.03330331 0.085091695 -0.53426 0.642481 0.69810385 0.5612933
23:0.22788201 0.15777265 0.33167413 -0.34828985 -0.06524699 0.006879837 0.120044164 0.4012259 0.08244278 0.53074473
433:0.19029213 0.27710074 0.29775962 0.27056366 -0.081723 0.2796786 -0.3952153 0.528297 0.37706757 0.68807524
62:0.2529018 0.23531896 0.20941697 -0.43305263 0.06877833 -0.82251644 -0.13697435 0.08456018 -0.4415399 0.38132906
552:0.08612379 0.5879472 0.41562697 -0.16530018 0.1376152 0.56180745 -0.061904147 0.4116726 -0.3806416 0.75403845
321:-0.030808065 -0.14541887 -0.48213133 -0.8738144 -0.25954986 0.0811843 -0.57587385 0.32474104 0.48323417 -0.38266847
580:-0.2076569 -0.27138722 0.34665877 -1.0568299 -0.18349276 0.13054794 -0.16364175 0.48291335 0.6540207 0.0049971463
929:-0.5374955 -0.4733955 -0.7916413 -0.23107243 -0.04406559 0.17492439 -1.1164954 -0.28897768 -0.5529289 0.2726183
537:0.23087531 -0.2628891 -0.04317455 -0.92467594 0.19166613 0.5342236 -0.04384503 0.26536128 0.3432753 -0.13693066
135:0.29490775 0.8674945 0.013548112 -0.06943958 -0.5320006 -0.30269694 -0.31485155 0.7707046 0.8070873 0.3312031
896:-0.03443794 -0.7801864 -0.1896808 -0.13695817 0.7321594 0.6111967 -1.0976343 0.23456815 0.4620032 -0.19336514
4:0.12591602 -0.012452464 -0.09984903 -0.6272058 -0.17170829 0.2145213 -0.037860755 0.35851064 0.61526865 0.6354741
869:-0.19842248 -0.28237203 -0.024567535 -0.28959203 0.31288567 0.084272005 -0.7933774 0.6259054 -0.1646383 -0.52786
121:-0.10996012 -0.43440172 -0.44205463 -0.80546486 0.13789535 0.35790482 -0.3288087 -0.054250326 -0.044647817 -0.33728132
343:0.20276786 0.5545141 0.27790484 -0.19783315 -0.2437919 0.4305388 -0.030058153 -0.29088584 0.7792871 1.0196416
523:-0.004401004 -0.3284137 -0.42481378 -0.5510949 0.22710945 -0.017127426 -0.48267278 0.19580284 0.14468302 -0.15689304
829:0.08985264 -0.15493636 0.12083629 0.14306232 -0.2553788 0.72339296 0.0029804106 0.79167926 0.7027785 0.31603727
88:-0.16602217 0.109268144 0.07614117 -0.16382295 -0.14526494 0.40429518 -0.2625567 0.9543671 0.48280653 0.31349036
598:-0.060089096 -0.40314183 -0.4242918 0.046568267 0.25927937 0.15346809 -0.59616214 -0.22810611 0.011242274 -0.22010128
421:-0.2792105 0.45011753 -0.1995492 -0.5530885 -0.37362668 0.45880336 -0.2738881 0.15114473 0.2949576 0.4766857
702:-0.0050272113 -0.68093914 -0.6943939 -0.50760466 0.73399574 0.35924152 -0.93694293 0.4072199 -0.087643296 -0.25714222
450:-0.089936756 0.17447585 -0.10215208 -0.68624014 -0.22168149 0.16913883 0.11617336 0.53203577 0.6142568 0.22214912
77:-0.0056522368 -0.22987361 -0.334579 -0.082266256 0.46183333 0.06420942 -0.52729344 0.4336156 0.8095124 0.2066291
415:-0.101923965 0.16204526 -0.10344103 -0.5633836 -0.2903261 0.4719553 -0.029126981 0.083924666 0.62798214 0.51084834
40:0.26477247 -0.3163728 -0.1513992 -0.4834479 0.37042743 0.15800986 -1.010813 0.36600545 0.37530482 -0.15544881
534:-0.12129717 0.18840764 -0.27192098 -1.2121174 0.08035623 -0.005754579 -0.39883292 0.10176229 0.044405125 -0.1759439
955:-0.36652505 -0.35480228 -0.58054084 -0.18828924 0.081984736 0.11493537 -1.0700215 -0.20487018 -0.6001864 0.41517398
593:-0.0385822 0.035048302 -0.17470227 0.15326594 -0.5878254 -0.14081961 0.015441951 0.038701944 -0.13268565 -0.4829135
674:0.066643745 -0.04048106 -0.16404329 0.23508419 -0.44118235 0.68342483 -0.20032048 0.35372558 -0.22073558 0.3304856
318:0.035342474 0.084098734 -0.39786503 0.14280282 -0.52848786 -0.083652996 0.09846491 0.110917896 -0.06627315 -0.377369
378:-0.07541504 0.25083482 0.41697505 -0.7264895 -0.17915481 0.24572992 0.040285878 0.2553503 0.80738413 0.22287829
798:0.21067461 -0.13243282 0.65089357 0.084177546 -0.49883226 0.4694723 -0.18205154 0.46872061 0.5511351 0.73964286
373:0.32128197 -0.5027941 -0.12409313 -0.34595567 0.064600505 0.13921136 -0.3389277 0.4218957 0.27396184 -0.28066987
110:0.07594794 -0.10890556 0.06924169 0.034155034 -0.659625 -0.22937873 0.026697049 0.025625367 -0.23528802 -0.39218557
762:0.18001688 0.6661834 0.19076379 0.0012831525 -0.40535605 -0.16447376 0.0804714 0.93825406 0.5125985 0.99236155
469:0.36881685 -0.09570438 0.18075432 -0.6677783 -0.07267758 0.25710186 -0.6996007 0.3681868 0.50438803 -0.24275696
990:0.59397143 -0.09646414 0.15771025 -0.15138969 0.043895 1.0023162 -0.47451034 0.7332497 0.7080457 0.5161533
783:-0.34333277 0.928684 -0.33691093 -0.38670865 -0.1419376 -0.05924593 -0.17623095 0.24890582 0.27067372 0.48882678
504:0.8379978 0.2078174 0.82467294 -0.10413176 -0.16172376 0.34736803 -0.15324874 0.51301014 0.106182836 0.54389614
475:-0.101481244 0.11980263 -0.25669944 -0.72275436 0.29922584 0.22625177 0.0431164 0.4200604 -0.16851732 -0.32685703
931:-0.25749928 -0.19487102 -0.61296433 -0.11712403 0.12816729 0.17696679 -1.2300929 -0.019559814 -0.6420341 0.34781587
295:0.095578626 -0.15426275 0.035328638 -0.5891802 -0.022153191 0.118677065 -0.2431832 0.22414826 0.21668921 0.71758103
944:0.010605853 -0.37154415 -0.14898609 -0.32012576 0.033231832 -0.13257703 -1.276019 -0.054520875 -0.27096656 0.034945402
914:-0.54565704 0.034109384 -0.30734205 -0.29027233 -0.10715057 0.15553695 -0.6016886 -0.21547267 -0.40834305 0.48686847
716:-0.08332392 -0.054613672 0.033190526 -0.12186701 -0.17763133 -0.031356048 -0.66042584 0.4252678 0.5726173 0.15548491
320:-0.16775101 -0.48330617 -0.20730758 -0.31181127 0.030262424 -0.25382146 -0.22822239 0.38110965 -0.32471752 0.1218723
743:0.068835385 0.53429246 0.21926716 -0.08850298 -0.16991998 0.09426818 -0.15026747 1.0679632 0.8129718 0.55602235
681:-0.05163477 -0.7389685 -0.2205358 -0.33932889 0.008876506 -0.021341072 -0.8349798 0.4191909 -0.056379113 0.19488117
481:-0.05632867 -0.26540375 0.14853081 -0.5766861 0.03955929 0.44551367 -0.034176372 0.4382316 0.1474844 -0.05731331
15:0.036771886 0.51414174 0.37986076 -0.2702105 -0.22833471 0.5638556 0.03235555 0.6272363 0.6509611 0.66073257
549:-0.12268697 -0.50293684 -0.3948696 -0.20695908 0.22819895 -0.042842794 -0.4909428 0.4598346 -0.23534083 -0.29797313
269:0.3685692 -0.46357724 0.19630936 -1.02246 0.14949743 0.35766345 -0.4269734 0.49246696 0.2936528 0.03570055
920:-0.5159144 0.22829366 -0.33677298 -0.28655797 0.034778282 -0.14902344 -0.51561785 -0.10770645 -0.5503537 0.36324853
11:-0.25044003 -0.093210034 0.28407574 -0.68315583 -0.07616634 -0.37353334 0.18256885 -0.17786974 -0.007957005 0.20038472
104:0.08634305 0.51794994 0.16038397 -0.265084 0.03612633 -0.13122486 0.32997409 0.5150749 0.074212156 0.39267588
892:0.11746381 -0.23063745 -0.08340739 -0.7313697 0.3938648 -0.1691564 -0.5099977 0.16892312 0.18097162 0.18978605
851:0.05744805 -0.43949106 -0.62674946 -0.3798211 0.17848557 -0.3438419 -0.30679703 0.30242178 0.25547642 0.31175825
556:-0.42651093 -0.39212355 -0.55304164 -0.29600784 0.2994404 0.22272867 -0.36238986 0.5066929 -0.1633321 -0.05234908
9:0.2824334 0.7362301 0.3370035 -0.23417903 -0.4747144 -0.23192404 -0.3525514 1.0215956 0.8960309 0.7065569
141:0.38466892 -0.052673243 0.3481195 -0.36179084 -0.007910475 -0.6911241 -0.030540284 0.008334474 -0.19030653 0.4805518
181:0.33481607 0.14021815 0.13687186 0.2605914 -0.25228205 0.4024213 0.13311453 0.88597804 0.18019728 0.3092095
802:0.055751007 0.69414276 0.23669037 -0.030148331 0.07961718 -0.8369197 -0.18936117 0.59983367 0.48819068 0.6209224
132:0.094292946 0.038420152 0.15304394 -0.13139863 -0.5124951 0.4754279 0.0020253907 0.28020096 0.5776564 0.1542664
870:0.005798339 -0.11003271 -0.33323994 -0.29676643 -0.38987958 0.55365556 0.22382616 0.4184063 0.48587948 0.68368584
746:-0.35520944 -0.6888459 -0.6664593 -0.32088387 0.28848127 0.5615668 -1.0256599 -0.27444813 -0.18385915 0.273287
751:-0.104499176 -0.21841884 -0.054723885 -0.40947264 0.09676858 -0.027952297 -0.27498767 0.38139844 0.1512451 -0.05986693
201:-0.20706376 0.4338301 -0.09793325 -0.33599797 0.11873735 0.326925 -0.47659895 0.07210503 0.14111108 0.93370986
706:0.06784423 -0.339649 0.23382896 -0.13021298 -0.13890111 0.35027215 -0.5565577 0.63646513 0.3368816 0.40296963
44:0.24665351 0.04844801 0.6351871 0.05212724 -0.083160475 0.4112591 0.0009230963 0.3121143 -0.13351487 0.710281
236:-0.40628356 0.29742578 0.39790192 -0.755032 -0.17639168 -0.29479384 0.2789432 0.09343479 0.16351894 0.38126925
959:-0.52362233 -0.33558273 -0.84437853 -0.4557868 -0.27604228 0.33261797 -0.68391854 0.063025735 0.035652965 0.15529798
117:0.5429854 -1.1370648 -0.49244127 -0.043793112 0.33281744 0.05148238 -0.43574372 0.8711408 0.41638586 -0.2852306
904:-0.5139215 0.004505041 -0.74173075 0.28925824 0.07951907 -0.044544213 -0.33505157 0.30275765 -0.63196933 0.10723297
273:-0.28576276 -0.095114015 0.44409952 -0.3802516 0.10590882 0.3872488 0.25287935 0.73825884 -0.14656726 0.33147535
908:-0.5576202 -0.08647066 -0.61274606 0.36360162 -0.057293937 -0.10134277 -0.49367598 0.2728008 -0.48692566 0.15691365
567:0.16935365 -0.2436121 0.056759056 -0.13554016 -0.3060973 0.3045529 -0.6168347 0.5757213 0.063363865 0.09984109
650:0.04264275 -0.059436187 0.2997552 -0.6900681 0.12344512 -0.101865664 -0.4605636 0.74845773 0.3829525 0.18517947
497:-0.1626805 0.14697836 -0.03721271 -0.6180672 0.23866703 -0.16526979 -0.2661123 0.12539116 -0.2665296 0.14969055
966:-0.2733984 0.33785895 -0.5763452 -0.025634542 0.25131613 0.21682301 -0.3541115 0.06028078 0.10012473 -0.19688123
492:0.35776535 -0.29501423 -0.22266775 -0.5630053 0.4337486 0.031271003 -0.09625446 0.29773307 -0.28407234 -0.12448347
346:-0.19392061 -0.4470201 0.09652222 -0.62786436 0.104667015 0.010927906 -0.097322576 0.31215566 -0.033962596 0.10730935
670:-0.20533758 -0.15354994 -0.7852537 -0.24760485 0.61648035 -0.2551802 -0.7066609 0.5072277 -0.31330237 0.18636087
613:0.022141216 -0.13454595 -0.21148309 -0.65700656 0.04895465 -0.39733824 -0.32326743 0.18315695 0.894598 0.19721898
280:0.301934 0.30981833 0.18316302 -0.7329183 0.2941936 0.24277492 -0.07355899 0.41042483 -0.21591005 0.121704854
840:0.4403698 -0.431518 0.16029061 -0.01942247 -0.4624495 0.12015419 -0.5995961 0.9979613 1.0286064 0.73415726
919:-0.49208498 -0.09028288 -0.38840926 -0.14499189 -0.22151124 -0.04602296 -0.22775887 0.039479934 -0.34839213 0.07646457
936:-0.066249035 -0.44320717 -0.72246414 -0.44530773 -0.18129085 0.15800261 -0.90131444 -0.22778253 -0.64588404 0.45871767
787:0.16021447 -0.292315 -0.26433122 -0.30755615 0.11368015 0.1824884 -0.47604337 0.6811001 0.19447832 0.17776017
668:-0.4775129 -0.5778492 -0.42321688 -0.1470554 0.18098085 -0.28742358 -0.9130217 0.19062944 -0.26444584 -0.018854244
454:0.085617974 -0.39842778 0.28707778 -0.31211293 -0.62060684 -0.23013417 0.38168445 -0.20008482 -0.016666006 0.2881275
627:0.6256516 -0.49332446 -0.09761232 -0.39915356 0.4182024 0.27435827 -0.035902534 0.7049257 0.005785357 -0.10402091
466:-0.0010654439 0.26527402 0.28889155 -0.102217935 0.10802136 0.333125 0.3385951 0.504151 -0.44454363 0.7336098
351:-0.28284928 0.11686794 -0.016919902 -0.82083154 -0.21321061 0.33649132 -0.15950702 -0.083347805 0.27962855 0.3410478
585:0.03755819 0.39459318 -0.15321897 -0.57773864 0.14603506 0.33346102 0.2256011 0.05401113 0.075183585 0.32868558
692:-0.072204724 -0.12782869 0.11275998 0.12246056 -0.6645052 -0.25761893 -0.26249656 0.35340565 0.5549305 0.8173859
540:-0.08544994 0.101305276 -0.2840392 -0.47687402 0.058587346 0.7341938 0.26040238 0.5879203 0.23126714 0.26126814
407:0.08565318 -0.668641 0.13149686 0.5316622 -0.17829314 0.49535105 0.012144003 1.0520048 0.31402805 0.5781904
291:0.16603737 -0.02576512 0.22715743 0.032517917 -0.2844282 0.14200506 -0.33637732 0.32004923 0.5772048 0.28577173
948:-0.18249016 -0.34597093 -0.50936663 -0.48346785 0.13943829 0.19693246 -0.9187327 -0.11282374 -0.48344296 -0.033725124
866:0.49250436 -0.38418126 -0.05552557 -0.054163147 0.14855012 -0.1953991 -0.56731343 0.5408372 0.09423058 -0.16111083
262:-0.20948748 0.18275683 -0.2784728 -0.8099409 0.07873113 0.27671224 -0.26327372 0.08340927 0.06997684 0.2838584
298:-0.046980344 -0.31773627 -0.113799915 -0.49469036 -0.16197984 0.05281197 -0.37899566 0.23071352 0.666331 0.2528386
186:-0.19932482 0.1462364 0.7497484 -0.3344496 -0.056451187 -0.047381416 -0.115734816 0.04415607 -0.38086328 0.8327301
769:0.34593004 -0.3368462 -0.19801286 -0.3645638 0.31316 0.20335785 -0.6782548 0.20031606 0.50427276 0.12027774
227:0.27078426 -0.06631599 0.4818261 -0.44062153 0.029489808 0.5676032 0.309741 0.35032323 -0.17540635 0.5965236
250:0.07443676 0.25235042 -0.17931302 -0.46425518 -0.31678027 0.7085363 -0.01528173 0.38054615 0.4735656 0.2978322
392:-0.0449764 -0.0070139044 0.14981778 -0.44810927 0.18903904 0.4805668 -0.59996194 0.6519023 0.367938 0.38932058
588:0.5135281 0.33656892 -0.43828422 -0.20028219 -0.35460997 0.27812693 0.25249195 -0.1888259 -0.28047976 -0.118338965
22:-0.06841768 -0.00880319 0.1253801 -0.44560367 0.09258584 0.14367709 0.24756137 0.3845168 -0.12158342 0.3926489
329:0.58288616 -0.008000919 -0.08332119 0.12569588 -0.8640102 0.05464752 0.15502542 -0.11886314 -0.08687939 0.25469282
988:-0.2988078 0.11932021 -0.14586298 -0.8934563 0.6095903 -0.09525218 0.12783559 0.30941188 0.23154391 -0.0657888
55:0.4874766 -0.82948726 -0.19249527 0.0098020425 -0.21457236 0.084792994 -0.68233055 0.5954881 0.6240606 0.077783786
212:0.10230011 0.015516417 0.256194 -0.14330302 0.08891548 0.59923494 0.112154275 0.47468042 0.6941547 0.19391707
512:-0.23267406 -0.6118418 0.42816266 0.1508985 -0.81382143 0.8762798 -0.23013684 0.9842202 0.078661874 0.5579337
602:0.05487964 -0.61049306 -0.6176904 -0.10818427 0.2075416 -0.11469407 -0.25661254 0.19834103 0.22435637 -0.33866817
393:0.39692944 -0.024934346 0.04609819 0.12400824 -0.3582323 0.45737353 -0.26267773 0.15684634 0.5356257 0.055453222
163:0.27247676 0.06567909 0.44825336 -0.060148455 0.1878772 0.2327349 0.32554853 0.5367519 -0.32841295 0.3326793
26:0.20769414 -0.3776218 -0.20067726 -0.4813259 0.05022434 -0.208944 -0.29546702 0.24223599 0.41185027 0.34802166
224:-0.30596465 0.22018361 0.213753 -0.84204006 0.17655808 0.05689759 0.21859393 0.18260702 -0.06627175 0.377122
303:0.12047855 0.091531396 0.2114855 -0.28463233 -0.046014965 0.4325298 0.056460395 0.43705055 0.07047791 0.28491193
884:0.10866895 -0.41440964 -0.16470617 -0.37045807 0.5410484 0.5750815 -1.3397232 0.4600216 0.5457659 -0.10020447
244:-0.25004578 -0.15841109 0.06630218 -0.4756492 -0.50365525 0.07914063 -0.36077476 0.38926697 0.22258401 0.1090116
50:-0.05948096 -0.07712262 -0.50681376 0.029307466 -0.23815003 -0.31459594 0.36869913 0.19049774 -0.17678651 -0.31059468
460:0.10263376 -0.22993274 0.047608722 -0.08367959 -0.34574783 0.33638707 -0.43692708 0.3401145 0.94308555 0.5550495
123:0.03896037 -0.7226281 -0.51339465 -0.010471081 0.28941664 0.24183144 -0.33257928 0.71604264 0.053918544 -0.1028638
390:0.08413676 -0.2683298 -0.4047817 -0.053139284 0.23239914 0.5404802 0.09753211 0.39524603 -0.5434277 -0.10602094
750:-0.5351819 -0.112379074 -0.58841294 0.29871917 0.0036585366 -0.08276695 -0.04831964 0.5086106 -0.4529539 -0.0716897
639:0.5238796 -0.5868804 0.21805231 -0.48435113 0.16262175 -0.015638558 -0.33399618 0.54299206 0.51921207 0.16104724
